SampleID	Index	OlinkID	UniProt	Assay	MissingFreq	Panel	Panel_Version	PlateID	QC_Warning	LOD	NPX	Normalization
Sample_00067	4667	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.33	Intensity Normalized (v.2)
Sample_00068	4668	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.28	Intensity Normalized (v.2)
Sample_00069	4669	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.14	Intensity Normalized (v.2)
Sample_00070	4670	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.4	Intensity Normalized (v.2)
Sample_00071	4671	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.65	Intensity Normalized (v.2)
Sample_00072	4672	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.09	Intensity Normalized (v.2)
Sample_00073	4673	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.72	Intensity Normalized (v.2)
Sample_00074	4674	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.87	Intensity Normalized (v.2)
Sample_00075	4675	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.65	Intensity Normalized (v.2)
Sample_00076	4676	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.46	Intensity Normalized (v.2)
Sample_00077	4677	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.45	Intensity Normalized (v.2)
Sample_00078	4678	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.75	Intensity Normalized (v.2)
Sample_00079	4679	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.17	Intensity Normalized (v.2)
Sample_00080	4680	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.06	Intensity Normalized (v.2)
Sample_00081	4681	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.63	Intensity Normalized (v.2)
Sample_00082	4682	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.33	Intensity Normalized (v.2)
Sample_00083	4683	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.87	Intensity Normalized (v.2)
Sample_00084	4684	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.01	Intensity Normalized (v.2)
Sample_00085	4685	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.69	Intensity Normalized (v.2)
Sample_00086	4686	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.02	Intensity Normalized (v.2)
Sample_00087	4687	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.49	Intensity Normalized (v.2)
Sample_00088	4688	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.9	Intensity Normalized (v.2)
Sample_00089	4689	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.31	Intensity Normalized (v.2)
Sample_00090	4690	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.89	Intensity Normalized (v.2)
CONTROL_0001	4691	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.79	Intensity Normalized (v.2)
CONTROL_0002	4692	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.71	Intensity Normalized (v.2)
CONTROL_0003	4693	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.41	Intensity Normalized (v.2)
CONTROL_0004	4694	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.89	Intensity Normalized (v.2)
CONTROL_0005	4695	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.01	Intensity Normalized (v.2)
Empty well_01	4696	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.06	Intensity Normalized (v.2)
Empty well_02	4697	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.52	Intensity Normalized (v.2)
Empty well_03	4698	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.2	Intensity Normalized (v.2)
Empty well_04	4699	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.62	Intensity Normalized (v.2)
Empty well_05	4700	OID00047	P67917	Protein_47	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.02	Intensity Normalized (v.2)
Sample_00001	4701	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.02	Intensity Normalized (v.2)
Sample_00002	4702	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.88	Intensity Normalized (v.2)
Sample_00003	4703	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.92	Intensity Normalized (v.2)
Sample_00004	4704	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.43	Intensity Normalized (v.2)
Sample_00005	4705	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.39	Intensity Normalized (v.2)
Sample_00006	4706	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.36	Intensity Normalized (v.2)
Sample_00007	4707	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.89	Intensity Normalized (v.2)
Sample_00008	4708	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.16	Intensity Normalized (v.2)
Sample_00009	4709	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.92	Intensity Normalized (v.2)
Sample_00010	4710	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.81	Intensity Normalized (v.2)
Sample_00011	4711	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.6	Intensity Normalized (v.2)
Sample_00012	4712	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.22	Intensity Normalized (v.2)
Sample_00013	4713	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.54	Intensity Normalized (v.2)
Sample_00014	4714	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.39	Intensity Normalized (v.2)
Sample_00015	4715	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.18	Intensity Normalized (v.2)
Sample_00016	4716	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.62	Intensity Normalized (v.2)
Sample_00017	4717	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.89	Intensity Normalized (v.2)
Sample_00018	4718	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.58	Intensity Normalized (v.2)
Sample_00019	4719	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.83	Intensity Normalized (v.2)
Sample_00020	4720	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.16	Intensity Normalized (v.2)
Sample_00021	4721	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.63	Intensity Normalized (v.2)
Sample_00022	4722	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.56	Intensity Normalized (v.2)
Sample_00023	4723	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.96	Intensity Normalized (v.2)
Sample_00024	4724	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.68	Intensity Normalized (v.2)
Sample_00025	4725	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.53	Intensity Normalized (v.2)
Sample_00026	4726	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.63	Intensity Normalized (v.2)
Sample_00027	4727	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.16	Intensity Normalized (v.2)
Sample_00028	4728	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.29	Intensity Normalized (v.2)
Sample_00029	4729	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.81	Intensity Normalized (v.2)
Sample_00030	4730	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.84	Intensity Normalized (v.2)
Sample_00031	4731	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.3	Intensity Normalized (v.2)
Sample_00032	4732	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.04	Intensity Normalized (v.2)
Sample_00033	4733	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.85	Intensity Normalized (v.2)
Sample_00034	4734	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.28	Intensity Normalized (v.2)
Sample_00035	4735	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.49	Intensity Normalized (v.2)
Sample_00036	4736	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.92	Intensity Normalized (v.2)
Sample_00037	4737	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.9	Intensity Normalized (v.2)
Sample_00038	4738	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.14	Intensity Normalized (v.2)
Sample_00039	4739	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.94	Intensity Normalized (v.2)
Sample_00040	4740	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.8	Intensity Normalized (v.2)
Sample_00041	4741	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.01	Intensity Normalized (v.2)
Sample_00042	4742	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.41	Intensity Normalized (v.2)
Sample_00043	4743	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.96	Intensity Normalized (v.2)
Sample_00044	4744	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.41	Intensity Normalized (v.2)
Sample_00045	4745	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.3	Intensity Normalized (v.2)
Sample_00046	4746	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.83	Intensity Normalized (v.2)
Sample_00047	4747	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.05	Intensity Normalized (v.2)
Sample_00048	4748	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.9	Intensity Normalized (v.2)
Sample_00049	4749	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.25	Intensity Normalized (v.2)
Sample_00050	4750	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.85	Intensity Normalized (v.2)
Sample_00051	4751	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.65	Intensity Normalized (v.2)
Sample_00052	4752	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.7	Intensity Normalized (v.2)
Sample_00053	4753	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.84	Intensity Normalized (v.2)
Sample_00054	4754	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.27	Intensity Normalized (v.2)
Sample_00055	4755	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.81	Intensity Normalized (v.2)
Sample_00056	4756	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.57	Intensity Normalized (v.2)
Sample_00057	4757	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.04	Intensity Normalized (v.2)
Sample_00058	4758	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.41	Intensity Normalized (v.2)
Sample_00059	4759	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.4	Intensity Normalized (v.2)
Sample_00060	4760	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.73	Intensity Normalized (v.2)
Sample_00061	4761	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.07	Intensity Normalized (v.2)
Sample_00062	4762	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.2	Intensity Normalized (v.2)
Sample_00063	4763	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.19	Intensity Normalized (v.2)
Sample_00064	4764	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.99	Intensity Normalized (v.2)
Sample_00065	4765	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.78	Intensity Normalized (v.2)
Sample_00066	4766	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.8	Intensity Normalized (v.2)
Sample_00067	4767	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.97	Intensity Normalized (v.2)
Sample_00068	4768	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.03	Intensity Normalized (v.2)
Sample_00069	4769	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.92	Intensity Normalized (v.2)
Sample_00070	4770	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.77	Intensity Normalized (v.2)
Sample_00071	4771	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.99	Intensity Normalized (v.2)
Sample_00072	4772	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.36	Intensity Normalized (v.2)
Sample_00073	4773	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.66	Intensity Normalized (v.2)
Sample_00074	4774	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.06	Intensity Normalized (v.2)
Sample_00075	4775	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.79	Intensity Normalized (v.2)
Sample_00076	4776	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.31	Intensity Normalized (v.2)
Sample_00077	4777	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.91	Intensity Normalized (v.2)
Sample_00078	4778	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.71	Intensity Normalized (v.2)
Sample_00079	4779	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.4	Intensity Normalized (v.2)
Sample_00080	4780	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.93	Intensity Normalized (v.2)
Sample_00081	4781	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.36	Intensity Normalized (v.2)
Sample_00082	4782	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.42	Intensity Normalized (v.2)
Sample_00083	4783	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.36	Intensity Normalized (v.2)
Sample_00084	4784	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.98	Intensity Normalized (v.2)
Sample_00085	4785	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.77	Intensity Normalized (v.2)
Sample_00086	4786	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.67	Intensity Normalized (v.2)
Sample_00087	4787	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.77	Intensity Normalized (v.2)
Sample_00088	4788	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.12	Intensity Normalized (v.2)
Sample_00089	4789	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.21	Intensity Normalized (v.2)
Sample_00090	4790	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.79	Intensity Normalized (v.2)
CONTROL_0001	4791	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.77	Intensity Normalized (v.2)
CONTROL_0002	4792	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.88	Intensity Normalized (v.2)
CONTROL_0003	4793	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.76	Intensity Normalized (v.2)
CONTROL_0004	4794	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.31	Intensity Normalized (v.2)
CONTROL_0005	4795	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.62	Intensity Normalized (v.2)
Empty well_01	4796	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.65	Intensity Normalized (v.2)
Empty well_02	4797	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.33	Intensity Normalized (v.2)
Empty well_03	4798	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.51	Intensity Normalized (v.2)
Empty well_04	4799	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.45	Intensity Normalized (v.2)
Empty well_05	4800	OID00048	P58172	Protein_48	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.96	Intensity Normalized (v.2)
Sample_00001	4801	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.62	Intensity Normalized (v.2)
Sample_00002	4802	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.42	Intensity Normalized (v.2)
Sample_00003	4803	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.37	Intensity Normalized (v.2)
Sample_00004	4804	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.42	Intensity Normalized (v.2)
Sample_00005	4805	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.61	Intensity Normalized (v.2)
Sample_00006	4806	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.89	Intensity Normalized (v.2)
Sample_00007	4807	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.63	Intensity Normalized (v.2)
Sample_00008	4808	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.32	Intensity Normalized (v.2)
Sample_00009	4809	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.54	Intensity Normalized (v.2)
Sample_00010	4810	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.61	Intensity Normalized (v.2)
Sample_00011	4811	OID00049	P34258	Protein_49	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.54	Intensity Normalized (v.2)
